,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,screen_count,followers_count,friends_count,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries,timestamp
2011,Thu Jun 17 09:47:25 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","David Morrison, CEO of @SoilWatch on technology's role in decarbonization in the Sahel:

""We now have high resolution, open satellite data being published twice a week. This allows us to monitor soils globally, allowing soil to become a carbon market solution across the world.""",David Morrison CEO technology 's role decarbonization Sahel '' We high resolution open satellite data published twice week This allows us monitor soils globally allowing soil become carbon market solution across world '',"Sentiment(polarity=0.05333333333333334, subjectivity=0.3466666666666667)",0.05333333333333334,0.3466666666666667,en,0,0,TabiJoda1,28649,7890,8004,,,"1t_org, SoilWatch",,The forest is my office  ,2021-06-17 09:47:25+00:00
2012,Thu Jun 17 09:47:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","6 Years back ochina Srimanthudu ne kottaledu, appude ardamaindi mirento mee range ento 

Babu kali gotiki kuda sariporu miru 👍 https://t.co/3wkDNZRE0r",Years back ochina Srimanthudu ne kottaledu appude ardamaindi mirento mee range ento Babu kali gotiki kuda sariporu miru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,mb_dhoni_jagan,77165,131,131,,,ursMassDHFM,,,2021-06-17 09:47:29+00:00
2013,Thu Jun 17 09:47:32 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Mobile Money dealers/agents who are currently banking with @UgEquityBank are the ones who are highly eligible for applying for the loans which are later converted to their mobile money lines as float when an agreement is reached with the bank.

#EquityUgFloatFinancing https://t.co/LRhXW11d3j",Mobile Money dealers/agents currently banking ones highly eligible applying loans later converted mobile money lines float agreement reached bank,"Sentiment(polarity=0.05333333333333334, subjectivity=0.3133333333333333)",0.05333333333333334,0.3133333333333333,en,0,0,suzarioemma,826,283,482,,,"IanFirmino, UgEquityBank",,"Kampala, Uganda",2021-06-17 09:47:32+00:00
2014,Thu Jun 17 09:47:39 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Nutritious, delicious and protein-packed, insects are being increasingly marketed for humans to eat due to their minimal carbon footprint and various uses. Entrepreneurs are scaling new ways to feed the planet’s growing population. 

https://t.co/SeRq8qWoA7",Nutritious delicious protein-packed insects increasingly marketed humans eat due minimal carbon footprint various uses Entrepreneurs scaling new ways feed planets growing population,"Sentiment(polarity=0.18227272727272728, subjectivity=0.5859090909090909)",0.18227272727272728,0.5859090909090909,en,0,0,miljotweets,47236,10579,3499,,,insideclimate,,"Stockholm, Sverige",2021-06-17 09:47:39+00:00
2015,Thu Jun 17 09:47:41 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Climate change is the new systemic risk. Carbon is the new bubble. And fossil fuels are the new subprimes. In the face of environmental breakdown, the financial system is more precarious than ever.""

https://t.co/AY8jPjqUm7",`` Climate change new systemic risk Carbon new bubble And fossil fuels new subprimes In face environmental breakdown financial system precarious ever '',"Sentiment(polarity=0.10227272727272727, subjectivity=0.3409090909090909)",0.10227272727272727,0.3409090909090909,en,0,0,UureeB,10519,1071,1513,,,ClimateBanking,,Inside my head,2021-06-17 09:47:41+00:00
2016,Thu Jun 17 09:47:44 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Asalu mega guddha dengadam mahesh chala yrs nunchi chesthunna pani
Babu tho paatu prabhas kuda denguthundesariki assalu Thattukolekapothunnaru 😂😂",Asalu mega guddha dengadam mahesh chala yrs nunchi chesthunna paniBabu tho paatu prabhas kuda denguthundesariki assalu Thattukolekapothunnaru,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,0,0,Toofan96557197,6107,92,151,,,NiftyFifty_,,"Hyderabad, India",2021-06-17 09:47:44+00:00
2017,Thu Jun 17 09:47:47 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Moving to a four-day week by 2025 would shrink the UK’s emissions by 127m tonnes, equivalent to taking the UK’s entire private car fleet off the road.

It would also create jobs, improve people’s mental &amp; physical health, strengthen families &amp; communities. https://t.co/s6CBP5VXkP",Moving four-day week would shrink UKs emissions tonnes equivalent taking UKs entire private car fleet road.It would also create jobs improve peoples mental amp physical health strengthen families amp communities,"Sentiment(polarity=-0.025, subjectivity=0.3357142857142857)",-0.025,0.3357142857142857,en,0,0,iM_o_cKay,95,104,193,,,PaulEDawson,,London,2021-06-17 09:47:47+00:00
2018,Thu Jun 17 09:47:49 +0000 2021,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Boris dreams of Britain being carbon zero by 2050 but wouldn't it be better if Britain was Islamic-Woke free before that date? We read that only 18% of the Islamic population, (5.2% of the UK population), are actually employed, but do all pay their taxes and national insurance?",Boris dreams Britain carbon zero would n't better Britain Islamic-Woke free date We read Islamic population 5.2 UK population actually employed pay taxes national insurance,"Sentiment(polarity=0.3, subjectivity=0.46666666666666673)",0.3,0.46666666666666673,en,0,0,alexanderjsmi12,6318,403,443,,,williamRN7,,,2021-06-17 09:47:49+00:00
2019,Thu Jun 17 09:47:51 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Check out #Paylend, the platform that digitizes informal shops ""blackbooks"" creating value for the msme's and a financial foot print for the consumers! Live now in Kenya with over 10,000 users via android app and ussd *483*800# @mypaylend https://t.co/MrfbKo7vvM",Check platform digitizes informal shops `` blackbooks '' creating value msme 's financial foot print consumers Live Kenya users via android app ussd 483 800,"Sentiment(polarity=0.06818181818181818, subjectivity=0.25)",0.06818181818181818,0.25,en,0,0,davidgoodlucky,9884,398,650,,Paylend,KiwiaIrene,,"Dar es Salaam, Tanzania",2021-06-17 09:47:51+00:00
2020,Thu Jun 17 09:47:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","WAX offsets 211 tonnes of CO2 and announces carbon neutral status, while revolutionizing how people create, buy, sell, and trade digital collectibles.

WAX Blockchain is Building a Better Planet, One vIRL® NFT at a Time by @WAX_io https://t.co/5xxvhOIfTm 
#WAX #NFT",WAX offsets tonnes CO2 announces carbon neutral status revolutionizing people create buy sell trade digital collectibles.WAX Blockchain Building Better Planet One vIRL NFT Time,"Sentiment(polarity=0.25, subjectivity=0.25)",0.25,0.25,en,0,0,AvatarFolkNFTs,18,12,92,,,EOS_CryptoLions,,,2021-06-17 09:47:53+00:00
2021,Thu Jun 17 09:47:54 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vadini Dominate Chytaniki Mokham Chupinchalsina Avsaram Kuda Le 😂

Stylish StAAr @alluarjun 💥❤️ https://t.co/QuvGc1IvTO",Vadini Dominate Chytaniki Mokham Chupinchalsina Avsaram Kuda Le Stylish StAAr,"Sentiment(polarity=0.5, subjectivity=1.0)",0.5,1.0,pl,0,0,Pushparajfan,130639,1929,1446,False,,"ImUday_666, alluarjun",,"Guwahati, India",2021-06-17 09:47:54+00:00
2022,Thu Jun 17 09:47:59 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","We are hiring a postdoc in environmental economics. The successful applicant will contribute to an ongoing project focused on the evaluation of the effect of the Swedish bonus–malus scheme on carbon emissions. Deadline: June 28.
https://t.co/DlAuanpA8h",We hiring postdoc environmental economics The successful applicant contribute ongoing project focused evaluation effect Swedish bonusmalus scheme carbon emissions Deadline June,"Sentiment(polarity=0.75, subjectivity=0.95)",0.75,0.95,en,0,0,MTOlufemi,1599,815,788,,,EfthymiaKyriak1,,,2021-06-17 09:47:59+00:00
2023,Thu Jun 17 09:48:02 +0000 2021,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">BotMithila</a>",Hello sir mera name sunny hai me bihar ke samastipur gao bochaha se bol raha hu sir me ek student hu sir I have not a money for study and I belong to farmer family sir pllzz help me sir my mobile no..8797822293,Hello sir mera name sunny hai bihar ke samastipur gao bochaha se bol raha hu sir ek student hu sir I money study I belong farmer family sir pllzz help sir mobile .. 8797822293,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,Mithila_bot,19555,522,0,,,SunnyRo43590156,,Mithila,2021-06-17 09:48:02+00:00
2024,Thu Jun 17 09:48:04 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Confirm Ra Mind Mingindi Veediki 🤣🤣

Kanisam Krishna Odipoyadu Ani Kuda Teliyadu Ee Puk Gadiki https://t.co/b9CYorNYKQ",Confirm Ra Mind Mingindi Veediki Kanisam Krishna Odipoyadu Ani Kuda Teliyadu Ee Puk Gadiki,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,hi,0,0,KVM_JSP,41735,118,570,False,,_PakkaTollywood,,Bangalore,2021-06-17 09:48:04+00:00
2025,Thu Jun 17 09:48:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Join our workshop &amp; find out how EVs can help us build @IslingtonBC's low-carbon #transport system 🚲🛵🚗 1 July, 6.30-8pm, online

Share your thoughts &amp; ideas to co-design a ground-breaking local energy system ⚡️#greenenergy #netzero #EV

Register: https://t.co/EUez0srPkf https://t.co/Z8afhma3Sp",Join workshop amp find EVs help us build 's low-carbon system July -8pm onlineShare thoughts amp ideas co-design ground-breaking local energy system,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,blackstockrd1,2856,1305,1528,,transport,"GreenScies, IslingtonBC",,blackstock road. N4 Islington,2021-06-17 09:48:05+00:00
2026,Thu Jun 17 09:48:08 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,LesliejohnAndr2,10984,287,407,,,davidbewart,,Antibodies,2021-06-17 09:48:08+00:00
2027,Thu Jun 17 09:48:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","2. Height 
Okkakkadu bujam dhaggaraki kuda raaru dusco chesi waste 
3. Acting 
Okadikemo pushkaraniki oka sari dawada kadhulthundhi 
Anna thammullu appudeppudo bhoomi puttakamundu 1-2 cinemallo oo maadhiri ga chesaru anthaku minchi peekindhi ledhu",Height Okkakkadu bujam dhaggaraki kuda raaru dusco chesi waste Acting Okadikemo pushkaraniki oka sari dawada kadhulthundhi Anna thammullu appudeppudo bhoomi puttakamundu -2 cinemallo oo maadhiri ga chesaru anthaku minchi peekindhi ledhu,"Sentiment(polarity=-0.1, subjectivity=0.0)",-0.1,0.0,et,0,0,Munvarshaik5353,11081,323,259,,,DarlingSasank,,"Narasaraopet, India",2021-06-17 09:48:09+00:00
2028,Thu Jun 17 09:48:11 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""I ask again - who pays?""

Andrew Neil challenges Rishi Sunak over the cost of the Government's net zero carbon emissions target, which includes replacing household gas boilers. https://t.co/sCAtxzVC4t",`` I ask pays `` Andrew Neil challenges Rishi Sunak cost Government 's net zero carbon emissions target includes replacing household gas boilers,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,FarlaneTeri,196917,3084,3187,,,GBNEWS,,"Glasgow, Scotland",2021-06-17 09:48:11+00:00
2029,Thu Jun 17 09:48:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","So the question's a simple one:
You spend more time with your spouse or with your mobile phone?

This changed how I see my life. Better invest more time and money looking for a good model , I meant mobile model.

#lifeincrisis",So question 's simple one You spend time spouse mobile phone This changed I see life Better invest time money looking good model I meant mobile model,"Sentiment(polarity=0.39999999999999997, subjectivity=0.48571428571428577)",0.39999999999999997,0.48571428571428577,en,0,0,ArshanK47375623,6,2,7,,,chinmaya_c_m,,,2021-06-17 09:48:16+00:00
2030,Thu Jun 17 09:48:18 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@PlotRacer10 @Tejuholicc Dance lo kuda...The Best Dancer ani max celebrities and artists in our industry NTR pere cheptaru inka chepparu kuda....👍🏻,Dance lo kuda ... The Best Dancer ani max celebrities artists industry NTR pere cheptaru inka chepparu kuda ....,"Sentiment(polarity=1.0, subjectivity=0.3)",1.0,0.3,et,0,0,ShashiKoduri,9873,103,259,,,"Tarak_Tweeter, PlotRacer10, Tejuholicc",,"Kamareddy, India",2021-06-17 09:48:18+00:00
2031,Thu Jun 17 09:48:20 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Today is #DesertificationAndDroughtDay!

Restoring degraded land...

🚜creates jobs
📈raises incomes
🌽increases food security
🌱helps biodiversity to recover
🌡️locks away the atmospheric carbon warming the Earth

LAND is part of the solution #ForNature
👉https://t.co/LfibrNU7D7 https://t.co/pDXQGJMTR7",Today Restoring degraded land ... creates jobsraises incomesincreases food securityhelps biodiversity recoverlocks away atmospheric carbon warming EarthLAND part solution //,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,0,0,pvergain,51358,2070,4880,,DesertificationAndDroughtDay,IPBES,,Europe,2021-06-17 09:48:20+00:00
2032,Thu Jun 17 09:48:21 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","India’s dietary #CarbonFootprint is 1.6 to 1.8 times lower than the EAT-Lancet recommendations that suggest a diet rich in plant-based foods and with fewer animal source foods for both improved health and environmental benefits

https://t.co/QrxnUBHFlu

#Food #PlantBased #Climate",Indias dietary times lower EAT-Lancet recommendations suggest diet rich plant-based foods fewer animal source foods improved health environmental benefits,"Sentiment(polarity=0.375, subjectivity=0.75)",0.375,0.75,en,0,0,saurabhkchy,2621,485,220,,CarbonFootprint,PariTrivedi,,New Delhi - Darbhanga ,2021-06-17 09:48:21+00:00
2033,Thu Jun 17 09:48:24 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sayam Pondina Vadu Krutagnata Chupakapovadam antha tappo sayam chesina vadu krutagnata kosam eduru chudatam kuda anthey tappu mee vadu cheppina Dialouge ye 👍👍

Babu Will Always Remember It 👇

Inka Ah 3rd Line Mee Pawala Gurinche https://t.co/QDeWtypMR5",Sayam Pondina Vadu Krutagnata Chupakapovadam antha tappo sayam chesina vadu krutagnata kosam eduru chudatam kuda anthey tappu mee vadu cheppina Dialouge ye Babu Will Always Remember It Inka Ah rd Line Mee Pawala Gurinche,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,et,0,0,K2Venk2y,34475,162,182,,,PG_2_0,,,2021-06-17 09:48:24+00:00
2034,Thu Jun 17 09:48:27 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lambie has voted AGAINST Medivac, Carbon tax, protecting whistleblowers, banning new coal mines, protecting barrier reef, senate electoral reform, minerals resource rent tax, indigenous land rights, transgender rights, assisting Arts during Covid!   #QandA",Lambie voted AGAINST Medivac Carbon tax protecting whistleblowers banning new coal mines protecting barrier reef senate electoral reform minerals resource rent tax indigenous land rights transgender rights assisting Arts Covid,"Sentiment(polarity=0.13636363636363635, subjectivity=0.45454545454545453)",0.13636363636363635,0.45454545454545453,en,0,0,Incognito4476,10786,316,465,,,davidbewart,,South Australia,2021-06-17 09:48:27+00:00
